Year,st,State,Atkin05,Gini,RMeanDev,Theil
1942,7,Connecticut,0.162595317,0.413856626,0.558242083,0.447546393
1942,8,Delaware,0.258247763,0.516873777,0.727185845,0.809322476
1942,9,District of Columbia,0.162266865,0.42449218,0.583466768,0.422043681
1942,10,Florida,0.202549234,0.48480463,0.673460007,0.568369031
1942,11,Georgia,0.20803532,0.484928757,0.682082713,0.592998385
1942,13,Idaho,0.124791279,0.373703867,0.503628552,0.344888031
1942,14,Illinois,0.167449847,0.427635789,0.587212086,0.45246765
1942,15,Indiana,0.136446595,0.387054324,0.527504683,0.350622594
1942,16,Iowa,0.133292526,0.403837085,0.557193279,0.312799543
1942,17,Kansas,0.145908207,0.422014177,0.57660377,0.370730788
1942,18,Kentucky,0.144807547,0.403433472,0.551486552,0.37879464
1942,19,Louisiana,0.168813974,0.445723534,0.608409584,0.435756236
1942,20,Maine,0.154903039,0.4295035,0.597979844,0.386396736
1942,21,Maryland,0.153481871,0.41261059,0.562616408,0.399920076
1942,22,Massachusetts,0.166485295,0.430872113,0.590815961,0.434148967
1942,23,Michigan,0.13534148,0.37353906,0.497836411,0.358159989
1942,24,Minnesota,0.144995391,0.403672129,0.551117957,0.376188338
1942,25,Mississippi,0.188284233,0.476338655,0.666726053,0.491269588
1942,26,Missouri,0.164474383,0.429176331,0.591559947,0.436961263
1942,27,Montana,0.148906574,0.416600943,0.57469821,0.400896668
1942,28,Nebraska,0.153938681,0.428171903,0.59511131,0.380494684
1942,29,Nevada,0.153856635,0.396973312,0.52287811,0.45534569
1942,30,New Hampshire,0.14878124,0.419721812,0.574408054,0.375376612
1942,31,New Jersey,0.154384866,0.416606307,0.570348144,0.408256352
1942,32,New Mexico,0.16323109,0.443622708,0.597324371,0.425733298
1942,33,New York,0.187367067,0.461317688,0.637040019,0.526682079
1942,34,North Carolina,0.183667764,0.439446151,0.607323527,0.53033936
1942,35,North Dakota,0.119995549,0.376414031,0.522010863,0.272344947
1942,36,Ohio,0.149779364,0.400501877,0.545278907,0.398688257
1942,37,Oklahoma,0.15916343,0.426286668,0.578707516,0.428623259
1942,38,Oregon,0.152551606,0.410931259,0.553195834,0.39976275
1942,39,Pennsylvania,0.16318807,0.418468118,0.572806835,0.458459884
1942,40,Rhode Island,0.167904079,0.427781761,0.582008719,0.452872306
1942,41,South Carolina,0.152284995,0.419399619,0.584335148,0.391220838
1942,42,South Dakota,0.12350823,0.389295101,0.532227516,0.287584037
1942,43,Tennessee,0.174280658,0.444692016,0.61315912,0.470563143
1942,44,Texas,0.175217554,0.438461244,0.594514549,0.521320164
1942,45,Utah,0.111527763,0.343816072,0.463848114,0.285825282
1942,46,Vermont,0.157651946,0.431041092,0.596154988,0.406990796
1942,47,Virginia,0.147961617,0.400876492,0.554134786,0.40208745
1942,48,Washington,0.124687448,0.360003859,0.484601319,0.323450625
1942,49,West Virginia,0.127509594,0.386549026,0.524488032,0.315680146
1942,50,Wisconsin,0.13929528,0.400221467,0.546233714,0.348894864
1942,51,Wyoming,0.153980985,0.425138146,0.579813898,0.395220637
1943,0,United States,0.154584795,0.402392536,0.542617261,0.404240072
1943,1,Alabama,0.139627814,0.388847798,0.535558641,0.358683348
1943,3,Arizona,0.132133916,0.36376363,0.476263285,0.32503131
1943,4,Arkansas,0.156606078,0.416049927,0.573664188,0.400624126
1943,5,California,0.13095209,0.361485451,0.480683684,0.334366918
1943,6,Colorado,0.152904376,0.404398948,0.543094635,0.402858704
1943,7,Connecticut,0.141821831,0.38512668,0.522902966,0.372130394
1943,8,Delaware,0.213692918,0.465883434,0.633232176,0.66377753
1943,9,District of Columbia,0.145212755,0.389492571,0.530439556,0.379428476
1943,10,Florida,0.185203806,0.447877109,0.614748776,0.503953815
1943,11,Georgia,0.160348043,0.418493032,0.583019435,0.424438924
1943,13,Idaho,0.098331697,0.324014843,0.435347617,0.230836287
1943,14,Illinois,0.149503291,0.39925009,0.542708576,0.384710461
1943,15,Indiana,0.121512048,0.363176435,0.493792862,0.288133413
1943,16,Iowa,0.139240682,0.399688512,0.554866135,0.326666653
1943,17,Kansas,0.134328812,0.386020482,0.528393328,0.327665269
1943,18,Kentucky,0.119986057,0.356235325,0.484258741,0.310112953
1943,19,Louisiana,0.134916365,0.375885814,0.510082781,0.350950122
1943,20,Maine,0.126948908,0.377211779,0.522819161,0.300193876
1943,21,Maryland,0.149827614,0.402462602,0.547652185,0.371143311
1943,22,Massachusetts,0.139299542,0.387574881,0.526898623,0.350191295
1943,23,Michigan,0.126699314,0.363417357,0.48698473,0.311677247
1943,24,Minnesota,0.133726597,0.386227518,0.535704732,0.324067205
1943,25,Mississippi,0.173858836,0.44457072,0.62354058,0.439437896
1943,26,Missouri,0.144652292,0.395486087,0.541693091,0.369520962
1943,27,Montana,0.120738991,0.368255615,0.501825571,0.280157387
1943,28,Nebraska,0.142918751,0.404324204,0.561856449,0.340191573
1943,29,Nevada,0.137516454,0.361916125,0.47454834,0.391694367
1943,30,New Hampshire,0.114113458,0.354462385,0.490804285,0.274389863
1943,31,New Jersey,0.12868017,0.372006029,0.508559644,0.322132945
1943,32,New Mexico,0.121453188,0.358950526,0.484270275,0.30178684
1943,33,New York,0.163418323,0.415015668,0.568059504,0.447895348
1943,34,North Carolina,0.149725527,0.402923495,0.557890654,0.403950512
1943,35,North Dakota,0.134458303,0.400375575,0.560378194,0.301562756
1943,36,Ohio,0.130704209,0.374391109,0.511610866,0.324414909
1943,37,Oklahoma,0.139729738,0.391178787,0.537091851,0.349641234
1943,38,Oregon,0.136294603,0.378425092,0.510825455,0.342782736
1943,39,Pennsylvania,0.136962309,0.377115488,0.505505919,0.356514424
1943,40,Rhode Island,0.139143348,0.382853717,0.520354331,0.366539121
1943,41,South Carolina,0.137990505,0.39665699,0.552767515,0.339669079
1943,42,South Dakota,0.135841772,0.398068696,0.54790014,0.314119071
1943,43,Tennessee,0.145947084,0.397527099,0.551847279,0.384842455
1943,44,Texas,0.145278275,0.385562837,0.518119931,0.397232562
1943,45,Utah,0.105170451,0.335258067,0.447205573,0.249109149
1943,46,Vermont,0.126990005,0.374486476,0.516016245,0.316270471
1943,47,Virginia,0.141126469,0.395410657,0.548842967,0.365201294
1943,48,Washington,0.104148157,0.321544409,0.425838023,0.255921572
1943,49,West Virginia,0.112875573,0.349591464,0.476910651,0.258288473
1943,50,Wisconsin,0.135632575,0.390016377,0.542695165,0.315908462
1943,51,Wyoming,0.128327638,0.378932297,0.520536304,0.305037528
1944,0,United States,0.166704983,0.423967004,0.577639282,0.419306815
1944,1,Alabama,0.159036979,0.417862713,0.573749781,0.390987635
1944,3,Arizona,0.146386325,0.388887733,0.516042233,0.354130328
1944,4,Arkansas,0.175025195,0.443310022,0.609055638,0.433262885
1944,5,California,0.146432161,0.386848092,0.51523459,0.36342597
1944,6,Colorado,0.171298504,0.432829052,0.587162137,0.428057104
1944,7,Connecticut,0.158909857,0.410665572,0.557616293,0.407971919
1944,8,Delaware,0.242919743,0.50065136,0.685869217,0.7600559
1944,9,District of Columbia,0.159028351,0.410447925,0.560092807,0.403188407
1944,10,Florida,0.204289943,0.474205017,0.653522789,0.545724928
1944,11,Georgia,0.1791749,0.448046148,0.619361997,0.453829288
1944,13,Idaho,0.121509477,0.361407518,0.490084529,0.274167418
1944,14,Illinois,0.164200246,0.420206785,0.5723629,0.410293758
1944,15,Indiana,0.136929706,0.384178102,0.525366247,0.318891346
1944,16,Iowa,0.153088301,0.417633533,0.578906357,0.349566877
1944,17,Kansas,0.16063261,0.428232998,0.5887357,0.37601018
1944,18,Kentucky,0.145982146,0.395679951,0.542546332,0.357809663
1944,19,Louisiana,0.155193686,0.406735361,0.55467236,0.38578707
1944,20,Maine,0.151130751,0.415501118,0.573602915,0.350616992
1944,21,Maryland,0.16233328,0.420427382,0.575583458,0.395108461
1944,22,Massachusetts,0.156790912,0.412952036,0.563432693,0.386419237
1944,23,Michigan,0.146599874,0.395541996,0.534328043,0.350662738
1944,24,Minnesota,0.158360243,0.4197869,0.579038501,0.378584832
1944,25,Mississippi,0.185274988,0.462950319,0.64510262,0.450763166
1944,26,Missouri,0.16774334,0.428149045,0.584952056,0.415918291
1944,27,Montana,0.142045587,0.400924712,0.548624575,0.315849543
1944,28,Nebraska,0.161455527,0.429420054,0.594956398,0.375875056
1944,29,Nevada,0.155992404,0.387525618,0.51164484,0.44010675
1944,30,New Hampshire,0.137600347,0.390664339,0.537332833,0.321952343
1944,31,New Jersey,0.143859565,0.394049406,0.538916111,0.349007398
1944,32,New Mexico,0.143855602,0.396808237,0.540757298,0.335592031
1944,33,New York,0.184908107,0.444127381,0.605369866,0.49489212
1944,34,North Carolina,0.171666175,0.432510138,0.597097635,0.44487825
1944,35,North Dakota,0.156310886,0.427446425,0.598138809,0.345201552
1944,36,Ohio,0.147653311,0.400215328,0.547313809,0.356044412
1944,37,Oklahoma,0.151422828,0.408917129,0.562312484,0.361800581
1944,38,Oregon,0.152342975,0.402918696,0.546082675,0.368847221
1944,39,Pennsylvania,0.156768188,0.407333344,0.551578343,0.393623531
1944,40,Rhode Island,0.161954165,0.415607661,0.565772414,0.417300999
1944,41,South Carolina,0.156324297,0.421972066,0.585238695,0.376559496
1944,42,South Dakota,0.155897856,0.428546101,0.588792324,0.350383639
1944,43,Tennessee,0.168443441,0.429889679,0.593591034,0.426378429
1944,44,Texas,0.159115151,0.408785373,0.549588203,0.409742504
1944,45,Utah,0.131084576,0.37845099,0.511166811,0.295246303
1944,46,Vermont,0.151859939,0.410794228,0.564001024,0.365181267
1944,47,Virginia,0.163370848,0.424060196,0.589487195,0.406793326
1944,48,Washington,0.119858116,0.349285096,0.466431141,0.279129624
1944,49,West Virginia,0.131231844,0.378864557,0.519290626,0.29231143
1944,50,Wisconsin,0.150135174,0.410920084,0.56562078,0.3437801
1944,51,Wyoming,0.145124421,0.402684271,0.557538986,0.328818709
1945,0,United States,0.17882517,0.445541501,0.612661302,0.434373587
1945,1,Alabama,0.178446144,0.446877658,0.61194092,0.423291892
1945,3,Arizona,0.160638735,0.414011836,0.55582118,0.383229375
1945,4,Arkansas,0.193444312,0.470570087,0.644447148,0.465901613
1945,5,California,0.161912233,0.412210733,0.549785495,0.392484993
1945,6,Colorado,0.189692616,0.461259156,0.631229639,0.453255504
1945,7,Connecticut,0.175997868,0.436204493,0.592329621,0.443813473
1945,8,Delaware,0.272146553,0.535419345,0.738506198,0.856334209
1945,9,District of Columbia,0.172843948,0.431403279,0.589746118,0.426948339
1945,10,Florida,0.223376095,0.500532925,0.692296803,0.587496042
1945,11,Georgia,0.198001757,0.477599263,0.655704558,0.483219683
1945,13,Idaho,0.144687265,0.398800164,0.544821441,0.317498565
1945,14,Illinois,0.178897202,0.44116351,0.602017283,0.435877025
1945,15,Indiana,0.152347356,0.405179739,0.556939662,0.34964931
1945,16,Iowa,0.166935936,0.435578555,0.602946579,0.372467101
1945,17,Kansas,0.186936393,0.470445514,0.649078071,0.42435509
1945,18,Kentucky,0.171978235,0.435124576,0.600833952,0.405506343
1945,19,Louisiana,0.175471008,0.437584937,0.59926188,0.420624048
1945,20,Maine,0.175312594,0.453790426,0.624386609,0.401040077
1945,21,Maryland,0.174838945,0.438392192,0.603514731,0.419073582
1945,22,Massachusetts,0.174282297,0.43832919,0.599966705,0.422647178
1945,23,Michigan,0.166500434,0.427666634,0.581671357,0.389648229
1945,24,Minnesota,0.182993889,0.453346282,0.62237221,0.433102459
1945,25,Mississippi,0.196691126,0.481329918,0.66666466,0.462088436
1945,26,Missouri,0.190834388,0.460812032,0.628211021,0.462315619
1945,27,Montana,0.163352177,0.43359381,0.595423579,0.351541698
1945,28,Nebraska,0.179992303,0.454515904,0.628056407,0.411558539
1945,29,Nevada,0.174468353,0.413135111,0.5487414,0.488519132
1945,30,New Hampshire,0.16108723,0.426866293,0.583861411,0.369514793
1945,31,New Jersey,0.159038976,0.416092753,0.569272578,0.375881851
1945,32,New Mexico,0.166258007,0.434665948,0.597244263,0.369397223
1945,33,New York,0.206397891,0.473239064,0.642680228,0.541888893
1945,34,North Carolina,0.193606824,0.462096781,0.636304617,0.485805988
1945,35,North Dakota,0.178163469,0.454517275,0.635899365,0.388840377
1945,36,Ohio,0.164602429,0.426039577,0.583016813,0.387673914
1945,37,Oklahoma,0.163115919,0.426655442,0.587533116,0.373959929
1945,38,Oregon,0.168391347,0.427412271,0.581339896,0.394911706
1945,39,Pennsylvania,0.176574066,0.4375512,0.597650766,0.430732608
1945,40,Rhode Island,0.184764966,0.448361605,0.611190498,0.468062848
1945,41,South Carolina,0.174658075,0.447287142,0.617709935,0.413449913
1945,42,South Dakota,0.175953925,0.459023505,0.629684508,0.386648238
1945,43,Tennessee,0.190939784,0.462252229,0.63533479,0.467914402
1945,44,Texas,0.172952026,0.432007909,0.581056476,0.422252446
1945,45,Utah,0.156998694,0.421643883,0.575128019,0.341383457
1945,46,Vermont,0.176729858,0.44710198,0.611985803,0.414092034
1945,47,Virginia,0.185615212,0.452709734,0.630131364,0.448385358
1945,48,Washington,0.135568082,0.377025783,0.507024288,0.302337646
1945,49,West Virginia,0.149588123,0.408137649,0.561670601,0.326334417
1945,50,Wisconsin,0.164637774,0.43182382,0.588546455,0.371651709
1945,51,Wyoming,0.161921203,0.426436275,0.594541728,0.352599889
1946,0,United States,0.175168499,0.439544857,0.600234807,0.432907522
1946,1,Alabama,0.183357909,0.450899422,0.609678388,0.445802599
1946,3,Arizona,0.158488467,0.411307633,0.554651439,0.373497844
1946,4,Arkansas,0.198369324,0.47522217,0.652926028,0.484284639
1946,5,California,0.159806147,0.40656212,0.543141246,0.389554083
1946,6,Colorado,0.192831725,0.463588029,0.634985685,0.46238485
1946,7,Connecticut,0.184353128,0.447340399,0.602013111,0.461015105
1946,8,Delaware,0.249559343,0.505423903,0.697706759,0.792808592
1946,9,District of Columbia,0.164595604,0.416693211,0.567875862,0.40583685
1946,10,Florida,0.212965444,0.484685957,0.670414388,0.556915641
1946,11,Georgia,0.185185313,0.443906814,0.612580836,0.46032235
1946,13,Idaho,0.127466068,0.365736842,0.489532202,0.279723823
1946,14,Illinois,0.177580833,0.436637729,0.591175437,0.43714422
1946,15,Indiana,0.153741032,0.405308247,0.551836789,0.358216703
1946,16,Iowa,0.165692419,0.430647641,0.591570914,0.372318596
1946,17,Kansas,0.174733415,0.43590948,0.602564931,0.403229892
1946,18,Kentucky,0.178749949,0.439950645,0.597168863,0.428979844
1946,19,Louisiana,0.171044812,0.427428782,0.579896748,0.411833674
1946,20,Maine,0.17187275,0.440762758,0.601419926,0.398289829
1946,21,Maryland,0.168793425,0.42596066,0.578672588,0.406722516
1946,22,Massachusetts,0.172529787,0.431342185,0.583620548,0.421984971
1946,23,Michigan,0.163649976,0.418198735,0.567142308,0.384617299
1946,24,Minnesota,0.179969743,0.447024733,0.60771209,0.42816174
1946,25,Mississippi,0.199216843,0.481631756,0.66353035,0.476538122
1946,26,Missouri,0.18506375,0.447645068,0.612886608,0.454977691
1946,27,Montana,0.167412117,0.433896691,0.600460887,0.36161086
1946,28,Nebraska,0.179272279,0.44879514,0.624155641,0.409584522
1946,29,Nevada,0.180374995,0.412926972,0.552105248,0.501630604
1946,30,New Hampshire,0.167493433,0.434734523,0.589009643,0.39456138
1946,31,New Jersey,0.162872046,0.420551479,0.567569613,0.386066675
1946,32,New Mexico,0.160897747,0.416677862,0.568664849,0.371949703
1946,33,New York,0.207017645,0.473631889,0.649174213,0.543408811
1946,34,North Carolina,0.191975877,0.454592735,0.620691717,0.494375229
1946,35,North Dakota,0.16961576,0.441337168,0.61510551,0.370874673
1946,36,Ohio,0.163701594,0.416141748,0.565688729,0.398010612
1946,37,Oklahoma,0.149917483,0.392501414,0.532728851,0.355424851
1946,38,Oregon,0.172723755,0.428693324,0.581790507,0.415564269
1946,39,Pennsylvania,0.172100961,0.429259449,0.581227779,0.430194706
1946,40,Rhode Island,0.179432526,0.433948874,0.585753083,0.460173368
1946,41,South Carolina,0.17707175,0.438161284,0.600414515,0.425455868
1946,42,South Dakota,0.165686309,0.43573752,0.602442682,0.361771286
1946,43,Tennessee,0.190668955,0.45705393,0.61350441,0.477973938
1946,44,Texas,0.179474145,0.433513433,0.5883587,0.463310629
1946,45,Utah,0.158860147,0.427080929,0.578483999,0.352679998
1946,46,Vermont,0.168226376,0.43403694,0.591109157,0.396700621
1946,47,Virginia,0.177549884,0.439522415,0.596359611,0.434937149
1946,48,Washington,0.135498598,0.372467339,0.498744845,0.310303956
1946,49,West Virginia,0.163390011,0.424604505,0.573017836,0.37755537
1946,50,Wisconsin,0.162472963,0.420500517,0.574412465,0.378575265
1946,51,Wyoming,0.162507325,0.41702342,0.580972552,0.366101593
1947,0,United States,0.161507919,0.423236191,0.57368964,0.389882624
1947,1,Alabama,0.165387511,0.421429157,0.57242167,0.392134249
1947,3,Arizona,0.132259637,0.373213738,0.499292165,0.301805437
1947,4,Arkansas,0.183241144,0.450163901,0.616411686,0.44088161
1947,5,California,0.144407317,0.383253366,0.508953691,0.345424503
1947,6,Colorado,0.185065269,0.455889732,0.622457445,0.432361692
1947,7,Connecticut,0.161210015,0.408523321,0.555139065,0.404513955
1947,8,Delaware,0.244828343,0.501460612,0.677497506,0.780459523
1947,9,District of Columbia,0.14957957,0.399452597,0.544121385,0.355901778
1947,10,Florida,0.198453158,0.466690183,0.642597556,0.507281899
1947,11,Georgia,0.184268445,0.438842446,0.603490412,0.475043088
1947,13,Idaho,0.137514547,0.384445578,0.522888243,0.296544909
1947,14,Illinois,0.163316667,0.417200118,0.565685153,0.392834932
1947,15,Indiana,0.145833895,0.393594503,0.532920778,0.330702424
1947,16,Iowa,0.163683131,0.426152527,0.589018047,0.364275724
1947,17,Kansas,0.170742199,0.430418283,0.587764502,0.400258809
1947,18,Kentucky,0.168270424,0.430036068,0.589284718,0.391463876
1947,19,Louisiana,0.15484409,0.404628664,0.550259173,0.36880827
1947,20,Maine,0.163126111,0.438557297,0.593234897,0.364072323
1947,21,Maryland,0.163685635,0.42309919,0.573720574,0.382360786
1947,22,Massachusetts,0.163628295,0.416976243,0.562968433,0.399119586
1947,23,Michigan,0.129766136,0.36354208,0.484745055,0.295139253
1947,24,Minnesota,0.166725829,0.428122878,0.586815,0.383706182
1947,25,Mississippi,0.183404937,0.452115923,0.622151136,0.43911621
1947,26,Missouri,0.177441999,0.437850922,0.600080848,0.427742988
1947,27,Montana,0.159283236,0.428091556,0.59242475,0.347160548
1947,28,Nebraska,0.163613141,0.426625609,0.589345932,0.362293899
1947,29,Nevada,0.138745606,0.364174843,0.485473454,0.374178499
1947,30,New Hampshire,0.165502816,0.431290805,0.59023416,0.371469945
1947,31,New Jersey,0.149186581,0.401104629,0.543850839,0.344721287
1947,32,New Mexico,0.152479485,0.40804866,0.549548984,0.343799829
1947,33,New York,0.186801016,0.446796536,0.60785681,0.484201759
1947,34,North Carolina,0.174940735,0.43269527,0.583781779,0.441143304
1947,35,North Dakota,0.174922377,0.446847111,0.625907719,0.381299585
1947,36,Ohio,0.151874885,0.40070039,0.538673937,0.357126743
1947,37,Oklahoma,0.140239507,0.383537352,0.519501269,0.322177708
1947,38,Oregon,0.151286036,0.397834748,0.535225987,0.35427916
1947,39,Pennsylvania,0.160427347,0.412008345,0.552014053,0.390695035
1947,40,Rhode Island,0.153730914,0.393703103,0.531996548,0.394874156
1947,41,South Carolina,0.161115408,0.418629259,0.568736315,0.379153967
1947,42,South Dakota,0.177709445,0.452102989,0.631965756,0.391019464
1947,43,Tennessee,0.173612803,0.430697083,0.587143064,0.426762223
1947,44,Texas,0.166802123,0.417731643,0.561237872,0.415387511
1947,45,Utah,0.141000137,0.390568972,0.532333672,0.306801915
1947,46,Vermont,0.165510625,0.433792144,0.590513051,0.376221269
1947,47,Virginia,0.162386343,0.419442594,0.571014643,0.386801571
1947,48,Washington,0.124956973,0.354837805,0.466020554,0.285288274
1947,49,West Virginia,0.146998823,0.400930583,0.551716208,0.323084682
1947,50,Wisconsin,0.157236546,0.410379261,0.562759697,0.357558519
1947,51,Wyoming,0.150643915,0.407112926,0.559621811,0.337221354
1948,0,United States,0.165248767,0.430862129,0.585753918,0.404071778
1948,1,Alabama,0.161619291,0.417075634,0.564254761,0.381095469
1948,3,Arizona,0.153724045,0.403591603,0.542667568,0.359979361
1948,4,Arkansas,0.180429369,0.440097213,0.604867518,0.441884726
1948,5,California,0.166519508,0.418978602,0.567949176,0.40475595
1948,6,Colorado,0.187049627,0.451106995,0.616190016,0.452845991
1948,7,Connecticut,0.166147798,0.416391551,0.564413011,0.415589899
1948,8,Delaware,0.233593211,0.488768309,0.683364093,0.719453812
1948,9,District of Columbia,0.176045895,0.438855141,0.606821358,0.430630267
1948,10,Florida,0.189488277,0.453175008,0.626189351,0.475517988
1948,11,Georgia,0.168644145,0.423273236,0.583023608,0.417558581
1948,13,Idaho,0.165337145,0.429302573,0.579767883,0.370090872
1948,14,Illinois,0.162810773,0.415757567,0.566763997,0.392643005
1948,15,Indiana,0.149972379,0.401745081,0.550061166,0.338926852
1948,16,Iowa,0.15759033,0.416974038,0.577447355,0.351256639
1948,17,Kansas,0.183056131,0.448693007,0.621192634,0.429465592
1948,18,Kentucky,0.165553182,0.424371272,0.574540973,0.388513893
1948,19,Louisiana,0.181639716,0.439535797,0.606198251,0.45349279
1948,20,Maine,0.164526999,0.429791927,0.587469161,0.372226149
1948,21,Maryland,0.158372954,0.412822902,0.562021673,0.370403409
1948,22,Massachusetts,0.157647341,0.407110751,0.552084267,0.384080172
1948,23,Michigan,0.145473555,0.38961339,0.524598122,0.337668985
1948,24,Minnesota,0.173873097,0.437218487,0.599679589,0.408685714
1948,25,Mississippi,0.187820733,0.45556736,0.631922781,0.453169674
1948,26,Missouri,0.175444245,0.433957726,0.596736491,0.424814373
1948,27,Montana,0.163200557,0.425098389,0.584148109,0.364248067
1948,28,Nebraska,0.17344074,0.440079421,0.608549833,0.396846622
1948,29,Nevada,0.17683515,0.419370085,0.583724916,0.477491766
1948,30,New Hampshire,0.141543284,0.389028579,0.528248966,0.311425239
1948,31,New Jersey,0.151421487,0.403153777,0.548511326,0.355317831
1948,32,New Mexico,0.176439509,0.439598233,0.605733633,0.410836786
1948,33,New York,0.187189534,0.445307523,0.609459043,0.486555815
1948,34,North Carolina,0.176105797,0.431948334,0.592465937,0.441613644
1948,35,North Dakota,0.169007704,0.4367688,0.614057243,0.3712143
1948,36,Ohio,0.153736725,0.40029794,0.538744092,0.368804574
1948,37,Oklahoma,0.175430268,0.433229387,0.597093701,0.436635256
1948,38,Oregon,0.166956097,0.419598132,0.569690526,0.401677847
1948,39,Pennsylvania,0.149841964,0.393397331,0.529836297,0.371472776
1948,40,Rhode Island,0.153282225,0.395844668,0.536955237,0.389542311
1948,41,South Carolina,0.161760196,0.41606304,0.572852194,0.383730829
1948,42,South Dakota,0.175429493,0.442554653,0.620667517,0.389318049
1948,43,Tennessee,0.168565944,0.427344233,0.593446732,0.403326005
1948,44,Texas,0.197316453,0.45654574,0.624461651,0.511914492
1948,45,Utah,0.137421861,0.383809984,0.525194764,0.296187401
1948,46,Vermont,0.158746794,0.419331342,0.575978518,0.360131174
1948,47,Virginia,0.159394413,0.414067715,0.567316234,0.379719734
1948,48,Washington,0.152218565,0.401675701,0.540649474,0.352684021
1948,49,West Virginia,0.152794495,0.404618621,0.551551223,0.338431656
1948,50,Wisconsin,0.15260458,0.404053777,0.551621377,0.346642256
1948,51,Wyoming,0.164270967,0.423524439,0.578813672,0.373353392
1949,0,United States,0.161603183,0.432123154,0.588854373,0.391442984
1949,1,Alabama,0.160733745,0.418750346,0.5760777,0.375210166
1949,3,Arizona,0.142767087,0.385040492,0.518327236,0.330231369
1949,4,Arkansas,0.162554294,0.418204516,0.574960709,0.385407895
1949,5,California,0.164078459,0.415586442,0.564445674,0.398111969
1949,6,Colorado,0.166360825,0.430062026,0.593566,0.378967792
1949,7,Connecticut,0.178395197,0.435656846,0.591461718,0.442234457
1949,8,Delaware,0.286356479,0.53615129,0.750244319,1.001737952
1949,9,District of Columbia,0.151306406,0.402440846,0.553962409,0.359622747
1949,10,Florida,0.180414036,0.438007355,0.60468632,0.452012122
1949,11,Georgia,0.163949594,0.420299977,0.584052742,0.39081955
1949,13,Idaho,0.1556236,0.414786279,0.577825665,0.334846109
1949,14,Illinois,0.159484521,0.413132817,0.562898397,0.380171418
1949,15,Indiana,0.144749343,0.395041227,0.538995326,0.32272619
1949,16,Iowa,0.151132435,0.408057958,0.561948478,0.337099165
1949,17,Kansas,0.175546557,0.439116508,0.609253347,0.399898499
1949,18,Kentucky,0.161367923,0.415312648,0.567675531,0.374191225
1949,19,Louisiana,0.169814035,0.425525725,0.589152336,0.414818466
1949,20,Maine,0.157481596,0.419400454,0.575165033,0.352705061
1949,21,Maryland,0.161845714,0.424576312,0.590900064,0.36821878
1949,22,Massachusetts,0.152742073,0.399687111,0.542530417,0.364992112
1949,23,Michigan,0.151385307,0.39911288,0.537707448,0.35331735
1949,24,Minnesota,0.169695288,0.431814313,0.589413345,0.390906274
1949,25,Mississippi,0.176283985,0.441151947,0.618780732,0.411616474
1949,26,Missouri,0.163391784,0.419583708,0.57937336,0.384090006
1949,27,Montana,0.159806162,0.420552135,0.576835513,0.346074373
1949,28,Nebraska,0.175554097,0.440747648,0.607614756,0.393323451
1949,29,Nevada,0.172863483,0.422491729,0.577955425,0.456630826
1949,30,New Hampshire,0.157418206,0.414375067,0.568855643,0.356087536
1949,31,New Jersey,0.154797316,0.409179449,0.557056427,0.360383123
1949,32,New Mexico,0.17312026,0.437028319,0.612068713,0.398816526
1949,33,New York,0.183134034,0.441759229,0.605804324,0.472021401
1949,34,North Carolina,0.169730365,0.427015096,0.590489924,0.415671915
1949,35,North Dakota,0.158304155,0.421041936,0.590991616,0.345614135
1949,36,Ohio,0.152275056,0.402139455,0.542677641,0.359009266
1949,37,Oklahoma,0.179596096,0.438896209,0.603671312,0.437710762
1949,38,Oregon,0.152153835,0.400321156,0.54177928,0.347309649
1949,39,Pennsylvania,0.153195247,0.401034087,0.54503113,0.373218924
1949,40,Rhode Island,0.167025536,0.420783669,0.568053722,0.413100034
1949,41,South Carolina,0.146953017,0.391681731,0.536410987,0.342904925
1949,42,South Dakota,0.169678465,0.440340817,0.61948663,0.363012642
1949,43,Tennessee,0.15895389,0.410069168,0.560927987,0.378188193
1949,44,Texas,0.177813634,0.433783501,0.59379226,0.445078611
1949,45,Utah,0.138108,0.385327518,0.525601625,0.301084697
1949,46,Vermont,0.164277852,0.424128324,0.593194842,0.377435446
1949,47,Virginia,0.155078366,0.407855511,0.562335551,0.366498381
1949,48,Washington,0.148598999,0.399187446,0.542497993,0.326856017
1949,49,West Virginia,0.134638384,0.375026941,0.50055325,0.300891548
1949,50,Wisconsin,0.152353123,0.401899964,0.551233292,0.345296234
1949,51,Wyoming,0.150262147,0.407498002,0.56877476,0.325140208
1950,0,United States,0.168660149,0.43633616,0.593874454,0.417900532
1950,1,Alabama,0.166885033,0.425281018,0.585642517,0.39889127
1950,3,Arizona,0.174168542,0.424009413,0.571568549,0.444417566
1950,4,Arkansas,0.173949957,0.433183789,0.597173631,0.416044354
1950,5,California,0.173252657,0.428409547,0.580346525,0.423296571
1950,6,Colorado,0.174466833,0.435291618,0.596455336,0.41915226
1950,7,Connecticut,0.181099281,0.437992275,0.593368709,0.461915731
1950,8,Delaware,0.307484925,0.543453693,0.759751081,1.161373734
1950,9,District of Columbia,0.163919017,0.421425462,0.581344306,0.406809986
1950,10,Florida,0.193192691,0.457246423,0.630215287,0.498798668
1950,11,Georgia,0.167331249,0.423919111,0.588782489,0.399861902
1950,13,Idaho,0.158552274,0.417764634,0.577604532,0.355112016
